Equipment,Substation Name,"Reliability Risk Matrix (PoF,CoF)",line,type,Equipment Type,Date,Age,Failure Type,_merge
41166403,"LOS ESTEROS SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43177058,"MOSS LANDING PP, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44148883,"TRANQUILLITY SW STA, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
44315283,"LAS AGUILAS SW STA, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
41215852,"DEL MONTE SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
44693309,"KERN PP, CIRCUIT BREAKERS",13,T,BRKR,,,,,left_only
45756697,"MIDWAY SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
41209232,"LOCKEFORD SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41204610,"CALIFORNIA AVE SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41204171,"SAN JOAQUIN #3 PH, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41213442,"SOBRANTE SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41209688,"TAFT SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
40992174,"TAFT SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41216877,"NOTRE DAME SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41238634,"TAFT SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41238631,"TAFT SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
45412575,"WHEELER RIDGE SUB, CIRCUIT BREAKERS",13,T,BRKR,,,,,left_only
42637855,"REEDLEY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
45554520,"ARCO SUB, CIRCUIT BREAKERS",13,T,BRKR,,,,,left_only
41219023,"COTTONWOOD SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
40990921,"LOS BANOS SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
41208640,"MIDWAY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
40990920,"LOS BANOS SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
41217351,"MENDOCINO SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42755822,"ATASCADERO SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41203089,"PIT #1 PH, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41269105,"PIT #1 PH, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41210403,"MENDOCINO SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
44242366,"SAN FRAN Z (EMBARCADERO) SUB, BRKR",23,T,BRKR,,,,,left_only
41202296,"MALAGA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42704554,"SAN FRAN H (MARTIN) SUB, CIRCUIT BRKR",43,T,BRKR,,,,,left_only
40995552,"BELLOTA SUB, CIRCUIT BREAKERS",43,T,BRKR,,,,,left_only
42715404,"NEWARK SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41216879,"NOTRE DAME SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
45358509,"GATES SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
45711399,"RIO OSO SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
41335740,"DEL MONTE SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42550120,"TRINITY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41208641,"MIDWAY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
40990917,"LOS BANOS SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
41176931,"TESLA SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41333279,"PINEDALE SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41218554,"BUTTE SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43223150,"NEW KEARNEY SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
42746876,"EASTSHORE SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
41212102,"REEDLEY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42553089,"BRIDGEVILLE SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
43173623,"MOSS LANDING PP, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44693310,"KERN PP, CIRCUIT BREAKERS",13,T,BRKR,,,,,left_only
40992937,"METCALF SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
44242367,"SAN FRAN Z (EMBARCADERO) SUB, BRKR",23,T,BRKR,,,,,left_only
41209997,"BORDEN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41341925,"CORTINA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41210407,"METCALF SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41178455,"CASTRO VALLEY SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41322628,"WILLITS A SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41210408,"METCALF SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41236706,"KERMAN SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41210068,"MENDOCINO SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41335983,"IGNACIO SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41355090,"EAST NICOLAUS SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
44396354,"METCALF SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
44396356,"METCALF SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
43692572,"KERCKHOFF #2 PH, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41325110,"TABLE MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41238629,"TAFT SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
40991949,"BAHIA SUB, CIRCUIT BREAKERS",43,T,BRKR,,,,,left_only
41348520,"SAN FRAN P(HUNTERS POINT) SUB, BRKR",34,T,BRKR,,,,,left_only
40993473,"SARATOGA SUB, CIRCUIT BREAKERS",43,T,BRKR,,,,,left_only
41358472,"RIVERBANK SW STA, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41222127,"SAN FRAN H (MARTIN) SUB, CIRCUIT BRKR",34,T,BRKR,,,,,left_only
40992809,"LOS BANOS SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
41201831,"SOBRANTE SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41233917,"OAKLAND C (OAKLAND PP) SUB, CIRCUIT BRKR",34,T,BRKR,,,,,left_only
40993049,"MORAGA SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
40992796,"LOGAN CREEK SUB, CIRCUIT BREAKERS",43,T,BRKR,,,,,left_only
41334171,"MONTA VISTA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43702461,"LAYTONVILLE SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
44280575,"SHAFTER SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
40990547,"TESLA SUB, CIRCUIT BREAKERS",43,T,BRKR,,,,,left_only
41327991,"WILLITS A SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
44137729,"SHEPHERD SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41217357,"MENDOCINO SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41333419,"SHAFTER SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42723993,"ROUND MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41210409,"METCALF SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41335749,"DEL MONTE SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41324435,"TABLE MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41234329,"LIVINGSTON JUNCTION, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41210080,"KERN PP, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42736680,"DUMBARTON SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41234543,"MENDOCINO SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41114448,"MIDWAY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41114742,"MIDWAY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41213445,"PITTSBURG PP, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41234280,"HIGHWAY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41234950,"LOS BANOS SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42553728,"DRUM 1 & 2 PH, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41341935,"CORTINA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
40991873,"VACA DIXON SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
41348519,"SAN FRAN P(HUNTERS POINT) SUB, BRKR",34,T,BRKR,,,,,left_only
41358370,"MIDWAY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43702459,"LAYTONVILLE SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41201828,"TRIMBLE SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41234279,"HIGHWAY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41201827,"TRIMBLE SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
44280576,"SHAFTER SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
44285100,"ROUND MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
40990880,"HELM SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41213444,"PITTSBURG PP, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41341927,"CORTINA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41209652,"COTTONWOOD SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41334112,"MIDWAY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41350289,"MCCALL SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41346786,"MERCED FALLS SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41235665,"COTTONWOOD SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42644225,"SAN FRAN H (MARTIN) SUB, CIRCUIT BRKR",34,T,BRKR,,,,,left_only
41202298,"MALAGA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41322086,"SILVERADO SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41351363,"HOPLAND SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41203145,"SAN FRAN A (POTRERO PP) SUB, CIR BRKRS",34,T,BRKR,,,,,left_only
40990684,"BRENTWOOD SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41332605,"KIRKER SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41227042,"KERN PP, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42550687,"BRIDGEVILLE SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
40991195,"COTTONWOOD SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41341918,"CORTINA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41103555,"RAVENSWOOD SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41107583,"EIGHT MILE SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41136943,"TIGER CREEK PH, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
42615502,"MONTA VISTA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41339147,"FLINT SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41181955,"GLENN SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41360551,"IGNACIO SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41202300,"MALAGA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41335725,"DEL MONTE SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41329320,"BIRDS LANDING SW STA, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
42553198,"MAPLE CREEK SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
44137726,"SHEPHERD SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42573231,"HENRIETTA SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
42625334,"LAKEVILLE SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
41352940,"MESA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42615214,"MONTA VISTA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42608300,"VACA DIXON SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42579635,"ROUND MTN SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41355791,"VACA DIXON SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42667679,"VACA DIXON SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41246688,"SAN FRAN H (MARTIN) SUB, CIRCUIT BRKR",34,T,BRKR,,,,,left_only
41339602,"IGNACIO SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42676467,"BORDEN SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
41203854,"SALINAS SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42707386,"STAGG SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44899329,"MARYSVILLE SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41355792,"VACA DIXON SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42731830,"TASSAJARA SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
41324997,"IGNACIO SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42738208,"PANOCHE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41360547,"IGNACIO SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41340844,"BELLOTA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41364065,"NEW KEARNEY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41350291,"MCCALL SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43153972,"WEBER SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
42550648,"SAN FRAN H (MARTIN) SUB, CIRCUIT BRKR",34,T,BRKR,,,,,left_only
41114744,"MIDWAY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41234951,"LOS BANOS SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
40989909,"VACA DIXON SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
44148853,"CORTINA SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
42735189,"LOS ALTOS SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41367551,"LOCKEFORD SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
44513625,"LOCKEFORD SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
41355789,"VACA DIXON SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
44724882,"HERNDON SUB, CIRCUIT BREAKERS",13,T,BRKR,,,,,left_only
41352954,"MESA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41352905,"DAVIS SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42553415,"WOODLAND SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41350290,"MCCALL SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41333257,"BULLARD SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41364060,"NEW KEARNEY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41358415,"MIDWAY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41361640,"BELLOTA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41350287,"MCCALL SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
45004173,"GOLD HILL SUB, CIRCUIT BREAKERS",13,T,BRKR,,,,,left_only
45668885,"METCALF SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
41328320,"IGNACIO SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
45711401,"RIO OSO SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
41325020,"IGNACIO SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42637857,"REEDLEY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41176913,"TESLA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42663500,"DELEVAN SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
41333270,"BULLARD SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42746878,"EASTSHORE SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
43173624,"MOSS LANDING PP, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41328009,"SYCAMORE CREEK SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43223148,"NEW KEARNEY SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
41322971,"KIRKER SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41355793,"VACA DIXON SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42608290,"DRUM 1 & 2 PH, CIRCUIT BREAKERS",34,T,BRKR,BRKR,2026-04-23,,JIT,both
44285101,"ROUND MTN SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
41339127,"REEDLEY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
44693311,"KERN PP, CIRCUIT BREAKERS",13,T,BRKR,,,,,left_only
44242368,"SAN FRAN Z (EMBARCADERO) SUB, BRKR",23,T,BRKR,,,,,left_only
45711403,"RIO OSO SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
42663505,"DELEVAN SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
41246684,"SAN FRAN H (MARTIN) SUB, CIRCUIT BRKR",34,T,BRKR,,,,,left_only
42746880,"EASTSHORE SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
41317161,"SAN MATEO SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43173625,"MOSS LANDING PP, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42550652,"SAN FRAN H (MARTIN) SUB, CIRCUIT BRKR",34,T,BRKR,,,,,left_only
41362809,"MORAGA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42623658,"EL CAPITAN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41361439,"MCCALL SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
44693312,"KERN PP, CIRCUIT BREAKERS",13,T,BRKR,,,,,left_only
44242369,"SAN FRAN Z (EMBARCADERO) SUB, BRKR",23,T,BRKR,,,,,left_only
41327979,"LOCKEFORD SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42706495,"BELLOTA SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
44857296,"PIT #1 PH, CIRCUIT BREAKERS",13,T,BRKR,,,,,left_only
45720697,"RIO OSO SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
41176932,"TESLA SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41346852,"JEFFERSON SUB, CIRCUIT BREAKERS",34,T,BRKR,BRKR,2026-03-19,,In-Service Failure,both
41366377,"MENLO SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41340915,"JEFFERSON SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42615237,"MONTA VISTA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42549427,"MARICOPA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41352611,"JEFFERSON SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42695898,"MARTELL SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41322079,"CONTRA COSTA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43173626,"MOSS LANDING PP, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42553416,"WOODLAND SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41360562,"IGNACIO SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41301646,"COTTONWOOD SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41088917,"MCCALL SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41341947,"CALISTOGA SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
44945763,"DELEVAN SUB, CIRCUIT BREAKERS",13,T,BRKR,,,,,left_only
41345199,"JEFFERSON SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41333469,"TABLE MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41364178,"HENRIETTA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42615216,"MONTA VISTA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42625904,"SAN LUIS OBISPO SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41235197,"SAN FRAN P(HUNTERS POINT) SUB, BRKR",34,T,BRKR,,,,,left_only
41213787,"SCHINDLER SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42560919,"TULUCAY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
44987697,"KERN PP, CIRCUIT BREAKERS",13,T,BRKR,,,,,left_only
41340917,"JEFFERSON SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
45327054,"TRANQUILLITY SW STA, CIRCUIT BREAKERS",13,T,BRKR,,,,,left_only
45467081,"EASTSHORE SUB, CIRCUIT BREAKERS",13,T,BRKR,,,,,left_only
41340916,"JEFFERSON SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42561906,"LOS GATOS SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42569747,"ELK SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
42561145,"TULUCAY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41167571,"SAN RAMON SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41109068,"MONTA VISTA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
40996296,"LAKEVILLE SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
41216838,"SAN FRAN H (MARTIN) SUB, CIRCUIT BRKR",34,T,BRKR,,,,,left_only
42701512,"GREGG SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
40990205,"CARIBOU PH #2, CIRCUIT BREAKERS",43,T,BRKR,,,,,left_only
41345200,"JEFFERSON SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
40992666,"LAS POSITAS SUB, CIRCUIT BREAKERS",43,T,BRKR,,,,,left_only
40993293,"PANOCHE SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
40993673,"STAGG SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
41361438,"MCCALL SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41368136,"AIRWAYS SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42620236,"SAN FRAN A (POTRERO PP) SUB, CIR BRKRS",34,T,BRKR,,,,,left_only
42550651,"SAN FRAN H (MARTIN) SUB, CIRCUIT BRKR",34,T,BRKR,,,,,left_only
41359844,"SCHINDLER SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42623653,"WEIMAR SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
40994880,"WILSON SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42562299,"MENDOCINO SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41364062,"NEW KEARNEY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41368137,"AIRWAYS SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
40992807,"LOS BANOS SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
42615218,"MONTA VISTA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41372121,"BUTTE SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42632084,"SALINAS SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41350292,"MCCALL SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
40990401,"WEBER SUB, CIRCUIT BREAKERS",43,T,BRKR,,,,,left_only
42727909,"MENDOCINO SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42570240,"OAKLAND J SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41346363,"TULUCAY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42561138,"TULUCAY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42564320,"DEL MONTE SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
40990770,"PARKWAY SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41361440,"MCCALL SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42618616,"TEJON SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
42632085,"SALINAS SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41333235,"BELLOTA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41362803,"MORAGA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42569031,"STONE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42561813,"SAN RAFAEL SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42626787,"TIVY VALLEY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41114446,"MIDWAY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
40990472,"FIGARDEN SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
42632086,"SALINAS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42618619,"TEJON SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
42553417,"WOODLAND SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41103557,"RAVENSWOOD SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
40990900,"VASONA SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41360632,"WEST FRESNO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
